label;message;message_clean
1;"bonjour j""ais un changement de situation concernant le versement de ma pension alimentaire actuellement je verse 0000 euros par moi jusqu'en janvier 0000 suite a une décision de justice ma pension passe a 0000 euros par moi comment dois je faire pour actualiser ma situation par rapport au prélèvement a la source? est ce possible d'avoir un rendez vous directement a mon centre des impôts en passant par cette plate forme?";ais changement situation concerner versement pension alimentaire actuellement verse euro jusqu janvier suite décision justic pension passer euro comment devoir actualiser situation rapport prélèvement source possible rendez directement centre impôt passer plate forme
1;bonjour je voudrais comment ca ce passe pour le prelevement a la source je suis au chomage ainsi que mon mari nous sommes payer par pole emploi XXXXX 0000 est ce que jai des demarches a faire ou est ce que ca va se faire automatiquent bien cordialement;vouloir comment ca passer prelevement source chomage ainsi mari payer pole emploi jai demarcher ca aller automatiquer bien
1;Bonjour, Comme vous me l'avez indiqué en décembre, Je vous signale que mes revenus ont changé car en 0000 j'avais eu des revenus exceptionnels. Je vous envoie ma fiche de paie de décembre 0000. de plus, je touche une pension alimentaire de 0000 €. J'élève seule mes enfants. Il me reste 0000 enfants à charge (0000 collégienne et 0000 étudiante en université). Le taux de retenu est donc trop élevé. Merci de prendre ma demande en considération.;comme indiquer décembre signaler revenir changer revenu exceptionnel envoyer fiche payer décembre plus touche pension alimentaire élever seul enfant reste enfant charge collégienn étudiant université tal retenir trop élevé prendre demande considération
8;Bonjour J'ai une petite question normalement avec ma femme on a choisi en prélèvement des impôts sur son salaire. Je ne trouve pas dans mon espace où cela est il marqué. Pouvez vous me confirmer que le prélèvement a la source sera sur son salaire et non le miens. Cordialement monsieur XXXXX;petit question normalement femme choisir prélèvement impôt salaire trouver espace où marquer pouvoir confirmer prélèvement source salair non mien
8;Bonjour, Je suis actuellement pacsé avec Mr XXXXX XXXXX. (Depuis 0000) Je payais des impôts à hauteur de 0000€ environ /mois cependant Mr XXXXX XXXXX ne régler aucun impôt grâce aux frais kilométriques. Aujourd’hui sur sa fiche de paie il est indiquer un taux 0000%. Quelle serait pour nous le taux le plus avantageux ? Taux individualisé ? Taux aux foyers ? Merci dacance. Je reste joignable au 0000.0000.0000.0000 XXXXX XXXXX;actuellement pacsé depuis payer impôt hauteur environ mois cependant régler aucun impôt grâce frais kilométrique aujourd hui fiche payer indiquer taux quel taux plus avantageux taux individualisé taux foyer dacanc reste joignable
8;Bon jour, dans le cadre du prélèvement à la source, nous avons opté pour les taux individualisés. La déclaration du foyer fiscal étant commune , et mon mari et moi-même ayant des sources de revenus différents (revenus fonciers en ce qui me concerne), et des dépenses ouvrant droit à réduction ou à crédit d'impôt différentes (employé de maison à domicile payée par moi, pension alimentaire versée par mon mari...), comment la répartition se fait-elle? Est-ce que la totalité est répartie sur les deux conjoints de façon égale? le taux de prélèvement de chacun est-il calculé seulement sur les revenus professionnels? Merci de m'éclairer, cordialement XXXXX XXXXX;bon jour cadre prélèvement source opter taux individualisé déclaration foyer fiscal commun mari source revenir différent revenu foncier concerner dépense ouvrir droit réduction crédit impôt différents employer maison domicil payer pension alimentaire verser mari comment répartition faire totalité répartir deux conjoint façon égal taux prélèvement chacun calculer seulement revenu professionnel éclairer
1;bonjour comment dois je déclarer que je paye une pension alimentaire depuis janvier 0000 à ma mère qui est en EHPAD pour subvenir au payement du loyer merci salutations;comment devoir déclarer payer pension alimentaire depuis janvier mère ehpad subvenir payement loyer salutatier
8;"Bonjour, suite à un changement de situation (retraite), je suis allé ce jour sur le site impot.gouv.fr pour indiquer mes revenus prévisionnels 0000 ainsi que mes revenus 0000. Le taux est donc passé de 0000,0000 à 0000,0000% pour notre couple. Mon épouse n'a pas de revenus; à compter de juillet 0000, elle sera en retraite et percevra environ 0000€/ mois. J'ai voulu joindre votre ligne tél 0000 0000 mais impossible à joindre(ce que je peux comprendre). 0000 questions: 0000) A quelle date est applicable le taux modifié? 0000) Ai-je intérêt à choisir l'option taux individualisé au regard de la pension retraite à venir de mon épouse? Merci par avance de votre réponse. Cordialement XXXXX XXXXX";suite changement situation retraite aller jour site impot gouv fr indiquer revenu prévisionnel ainsi revenir tal passer couple épous revenir compter juillet retraite percevoir environ mois vouloir joindre ligne tél impossible joindre pouvoir comprendre question quel date applicable taux modifier intérêt choisir option tal individualisé regard pension retraite venir épous avancer réponse
1;Bonjour, J'ai effectué ce jour, mon changement de situation, à savoir mon mariage intervenu courant 0000. Selon mes précédentes estimations faites sur votre site, ma part et celle de mon mari devrait être partagées à 0000,0000% d'impôt en prélèvement sur nos salaires respectifs, cependant votre site nous rend non imposable, c'est chose très peu probable. Merci de clarifier la situation afin que nous n'ayons pas de rattrapage. En vous remerciant, Nos meilleurs vœux ! XXXXX et XXXXX XXXXX;effectuer jour changement situation savoir mariage intervenir courant selon précédent estimation faire site part celui mari devoir partager impôt prélèvement salaire respectif cependant site rendre non imposable chose très peu probable clarifier situation afin rattrapage remercier meilleur vœu
8;"Bonjour, Je souhaiterai avoir des informations sur le taux individualisé entre mon épouse et moi même. Elle est le ""Déclarant 0000"" et possède un taux individualisé de 0000,0000% et je suis le ""Déclarant 0000"" et possède un taux individualisé de 0000%. Nous avons 0000 enfant à charge. Elle déclare 0000 0000 et moi même 0000 0000. Est ce normal que mon taux individualisé soit de 0000% ? Nous sommes actuellement en procédure de divorce. Comment ce taux évoluera ? Merci de votre réponse. Cordialement, M.XXXXX";souhaiter information tal individualisé entrer épouse déclarer posséder taux individualisé déclarer posséder taux individualisé enfant charge déclarer normal taux individualisé actuellement procédure divorcer comment taux évoluer réponse
1;"Bonjour, Etant donné que je ne suis pas imposable ,je n'ai pas mis de % pour le prélèvement à la source ;mais la question que je me pose pour cette XXXXX́e c'est que je dois ajouter une pension alimentaire de 0000€ par mois perçue en 0000 et 0000€ pour 0000, je vais également déclarer ma fille de 0000 ans seule pour l'XXXXX́e 0000 je pense! mon salaire net imposable pour Mars était de 0000€ , pensez vous que je dois mettre un % pour l'impôt à la source afin de ne pas être surprise en fin d'XXXXX́e? Pouvez vous m'aider à y voir plus clair? Merci Cordialement XXXXX XXXXX";eter donner imposable mettre prélèvement source question pose devoir ajouter pension alimentaire mois percevoir aller également déclarer fille an seul pense salaire net imposable mars penser devoir mettre impôt source afin surprise fin pouvoir aider voir plus clair
8;Bonjour, Ma question porte sur le taux individualisé calculé suite à mon changement de situation familiale (PACS). En effet semaine dernière, j'ai déclaré m'être pacsé et avoir 0000.0000 part supplémentaires due à la garde alternée de ma compagne. Au 0000er XXXXX mon taux était de 0000% et se retrouve aujourd'hui à 0000%. Je n'arrive pas à comprendre que mon taux individualisé soit à 0000%, il me semble très haut car ma femme sera non imposable et mon quotient familial est aujourd'hui de 0000.0000 Pourriez vous s'il vous plait me donner le détail du calcul car d'après les miens je devrais être au alentour des 0000%. J'ai rentré dans votre système les chiffres suivants: Pour moi: mes revenus estimé sont de 0000€. Mes frais réels estimé sont de 0000€. Pour ma compagne: 0000€ avec abattement de 0000% Soit un total de 0000€ et un quotient familial de 0000.0000. Cela donne un impôt total de 0000€ soit un taux de 0000.0000% pour moi et 0000% pour ma femme. Mes revenus foncier d'un montant estimé à 0000€ sont hors de ce calcul? et l'impôt est divisé en deux entre moi et ma compagne? Je vous remercie pour votre retour. Cordialement. XXXXX XXXXX;question porte taux individualisé calculer suite changement situation familial pacs effet semaine dernier déclarer pacsé part supplémentaire devoir garde alterné compagne tal retrouver aujourd hui arriver comprendre taux individualisé sembler très haut femme non imposable quotient familial aujourd hui pouvoir pler donner détail calcul après mien devoir alentour rentrer système chiffre suivant revenu estimer frais réel estimer compagne abattement total quotient familial donne impôt total taux femm revenir foncier montant estimer hors calcul impôt diviser deux entrer compagne retour
1;Bonjour, Je vous contacte car je ne travaille plus actuellement et je ne dépend pas du Pole emploi. Ainsi, quel sera le type de prélèvement auquel je serai soumis dans ce cas de figure. Bien cordialement, XXXXX XXXXX;contacte travailler plus actuellement dépendre pole emploi ainsi quel type prélèvement auquel soumettre cas figurer bien
1:8;Bonjour, depuis juillet 0000 ma femme est en congés parental suite à la naissance en janvier 0000 de nos jumelles. Depuis juillet elle ne perçoit que des allocations familiales. Nous sommes perdu quand au choix à faire pour l impôts à la source. A l instant de ce mail je( XXXXX XXXXX) suis prélevé à 0000,0000% et ma femme (XXXXX XXXXX née XXXXX) est à 0000%. Est ce le bon choix ? Merci de votre réponse à ce sujet . cdt;depuis juillet femme congé parental suite naissance janvier jumelle depuis juillet percevoir allocation familial perdre quand choix impôt source instant mail prélever femme naître bon choix réponse sujet cdt
1;Bonjour, Suite au décès de mon époux en août 0000 et aux différentes déclarations auprès des impôts, ma situation est toujours inchangée sur mon espace impôts.gouv.fr. . Pourriez-vous, je vous prie, faire le nécessaire pour le mettre à jour ainsi que les différents avis d'impôts. Je vous en remercie par avance. Sentiments respectueux. XXXXX XXXXX;suite décès époux août différents déclaration auprès impôt situation toujours inchangé espace impôt gouv fr pouvoir prier nécessaire mettre jour ainsi différent avis impôt avance sentiment respectueux
1;Bonjour, Je vous contacte car j'aimerais mettre à jour mon taux d'imposition. Veuillez trouver ci-dessus mes coordonnées :  Nom : XXXXX XXXXX Date de naissance : 0000/0000/0000 Numéro fiscal : 0000 Célibataire sans enfants Taux d'imposition actuel : 0000.0000% Rémunération moyenne par mois en net : 0000€ (fixe + variable) Employeur : Société XXXXX Consultants Je vous remercie de la bonne réception de ce mail. Bien cordialement, XXXXX XXXXX;contacter aimer mettre jour tal imposition vouloir trouver ci dessus coordonnée nom date naissance numéro fiscal célibataire sans enfant taux imposition actuel rémunération moyen mois net fixe variable employeur société consultant bon réception mail bien
1;Bonsoir, Je souhaiterais savoir comment déclarer le versement d’une pension alimentaire que je verse chaque mois à mon ex-concubine et comment cela se répercute sur le prélèvement à la source? Cordialement, XXXXX XXXXX.;bonsoir souhaiter savoir comment déclarer versement pension alimentaire verse chaque mois ex concubin comment répercuter prélèvement source
8;Bonjour, Je souhaiterais avoir quelques réponses à plusieurs de mes questions : 0000 – Je suis désormais XXXXX́ avec ma partenaire de pacs Mme XXXXX XXXXX XXXXX. J’ai essayé de mettre à jour ma situation mais on ne me propose pas de passer du pacs au mariage. Pouvez-vous actualiser ce point pour moi-même et Mme XXXXX-XXXXX XXXXX ? Vous trouverez ci-joint le certificat de mariage en date du 0000 avril 0000. Est-ce que ce changement va modifier quelque-chose niveau impôt ? 0000 – Suite au prélèvement à la source, je ne comprends pas bien comment fonctionnent les taux entre Mme XXXXX et moi-même. Quel est notre impôt total commun pour 0000 sur revenus 0000 ? J’ai un taux de 0000% et elle de 0000%. Cela signifie qu’elle ne paye pas d’impôt ? Comment cela se passe-t-il pour elle sachant qu’elle est commerçante indépendante ? Aussi, je retrouve bien mon taux de 0000 % sur mon bulletin de paye avec donc une mensualité de 0000€. Si on fait 0000 mois fois 0000 €, cela fait 0000€ d’impôt ? Est-ce notre impôt total ? Bref, je ne comprends pas tout, pouvez-vous me faire un résumé svp ? 0000 – Nous avons acheté un appartement le 0000/0000/0000. La taxe foncière 0000 a été payée lors de la vente. Nous souhaiterions mensualiser notre taxe foncière et notre taxe d’habitation pour cet appartement pour les prochaines XXXXX́es. Comment faire ? Comment cela va-t-il fonctionner ? Comment va-t-on payer : en commun, séparément etc... ? Merci d’avance. Cordialement,;souhaiter quelque réponse plusieurs question désormais partenaire pac essayer mettre jour situation proposer passer pacs mariage pouvoir actualiser point trouver ci joint certificat mariage date avril changement aller modifier quelque chose niveau impôt suite prélèvement source comprendre bien comment fonctionner taux entrer quel impôt total commun revenir tal signifier payer impôt comment passer savoir commerçant indépendant aussi retrouver bien taux bulletin payer mensualité faire mois fois faire impôt impôt total bref comprendre tout pouvoir résumé acheter appartement taxe foncier payer lors vente souhaiter mensualiser taxe foncier taxe habitation ce appartement prochain xxxxx́e comment comment aller fonctionner comment aller payer commun séparément etc avance
8;Bonjour, Je viens de déclarer mon PACS afin d'actualiser ma situation J'ai 0000 questions: 0000) est-il plus intéressant pour nous d'individualiser le taux ou d'avoir un taux de prélèvement commun? 0000) je souhaite adapter mes mensualités à mes revenus prévisionnels 0000, mais on me demande ceux de ma compagne (déclarante 0000), je ne peux donc pas vous informer de mes revenus prévisionnels Bien cordialement;venir déclarer pacs afin actualiser situation question plus intéressant individualiser taux tal prélèvement commun souhaiter adapter mensualité revenu prévisionnel demande celui compagne déclarer pouvoir informer revenir prévisionnel bien
1;Bonjour, Je viens de procéder à ma déclaration de revenus de l'XXXXX́e 0000. J'y ai déclaré un salarié à domicile pour la première fois entraînant un crédit d'impôt : à quel moment ce crédit d'impôt me sera-t-il versé ? Par ailleurs, j'ai l'intention de cesser mon activité indépendante en juillet 0000 : faudra-t-il vous le signaler au moment de la cessation ou attendre la déclaration de revenus de l'XXXXX́e 0000 ?qu'adviendra-t-il des 0000 € prélevés mensuellement sur mon compte en banque pour cette activité en profession libérale ? Ayant opté pour les taux individualisés du fait que mes revenus sont plus élevés que ceux de mon conjoint : le taux de retenue sur mon revenu de retraite sera-t-il modifié à ce moment là du fait de la perte de mes revenus d'activité indépendante ? Si ce n'est pas le cas, pourrai-je en demander la modification en cours d'XXXXX́e ? Je vous remercie à l'avance pour vos réponses. Cordialement XXXXX XXXXX;venir procéder déclaration revenir déclarer salarié domicil premier fois entraîner crédit impôt quel moment crédit impôt verser ailleurs intention cesser activité indépendant juillet falloir signaler moment cessation attendre déclaration revenir advenir prélever mensuellement compte banque activité profession libéral opter taux individualisé faire revenir plus élevé celui conjoint taux retenir revenu retraite modifier moment là faire perte revenir activité indépendant cas pouvoir demander modification cours avancer réponse
1;Bonjour, Je suis gérante d'entreprise, et mon impôt n'est pas prélevé depuis le début de l'XXXXX́e. J'ai bien un prélèvement correspondant à mes revenus fonciers, mais aucun concernant mes salaires. Quelles sont les démarches à suivre pour que les prélèvements se fassent ? Par ailleurs, j'ai signalé un changement de situation : une naissance le 0000/0000/0000 Merci par avance de votre retour. XXXXX XXXXX;gérant entreprise impôt prélever depuis début bien prélèvement correspondre revenir foncier aucun concerner salaire quel démarche suivre prélèvement faire ailleurs signaler changement situation naissance avancer retour
1:8;Bonjour, J'ai quelques questions à vous poser concernant le prélèvement à la source (voir copie d'écran du menu concerné) 0000) Utilisation de l'actualisation du taux personnalisé Ma situation fiscale par rapport aux revenus a changé. Celle de mon épouse reste à l'identique. En 0000, nous avons payé des impôts sur les revenus de l'XXXXX́e 0000 et pour ma part en tant que déclarant 0000, cela correspondait à 0000 mois de revenus professionnels + 0000 mois de pension de retraite. En 0000 je déclarerai 0000 mois de pension de retraite. Ce qui correspond à une baisse des revenus sur l'XXXXX́e complète. Hier, 0000 janvier, j'ai voulu utiliser l'onglet permettant d'individualiser ce taux personnalisé en raison de cette baisse. J'ai rempli le formulaire de déclaration et j'ai validé. Mais je n'ai pas eu de confirmation de cette déclaration soir sous forme de document à imprimer ou sous forme de mail à mon adresse. Pouvez-vous me dire si ma démarche a abouti et sinon, me donner les renseignements me permettant d'aboutir ? 0000) Utilisation du taux individualisé Pour le moment, mon épouse et moi avons un taux personnalisé conjoint. Pouvez-vous me dire quelle part sera prélevée sur le salaire de mon épouse et quelle part sur ma pension de retraite ? Pensez-vous que dans notre situation il serait préférable d'opter pour les taux individualisés ? Merci de m'apporter des réponses à ces questions Recevez mes sincères salutations XXXXX XXXXX;quelque question poser concerner prélèvement source voir copie écran menu concerner utilisation actualisation taux personnaliser situation fiscal rapport revenir changer celui épous reste identique payer impôt revenir part tant déclarer correspondre mois revenir professionnel mois pension retraite déclarer mois pension retraite correspondre baisse revenir complet hier janvier vouloir utiliser onglet permettre individualiser taux personnaliser raison baisse remplir formulaire déclaration valider confirmation déclaration soir sou forme document imprimer sou forme mail adresse pouvoir dire démarche aboutir sinon donner renseignement permettre aboutir utilisation tal individualisé moment épouse taux personnaliser conjoint pouvoir dire quel part prélever salair épous quel part pension retraite penser situation préférable opter taux individualisé apporter réponse question recevoir sincère salutation
1;Mon épouse madame XXXXX XXXXX XXXXX XXXXX 0000 0000 0000 0000 a cessé son activité libérale au 0000 décembre 0000. Médecin généraliste 0000 Bis Bvd XXXXX XXXXX 0000 XXXXX. BNC 0000 0000 0000 euros BNC 0000 prévu autour de 0000 0000 euros Une déclaration a été effectuée en ligne au centre des formalités de l'URSSAF Question : le formulaire qui est proposé sur cet espace semble demander de remplir TOUTES les cases de revenus. Comment faire adapter le taux du prélévement à la source qui devrait diminuer du fait de la diminution des revenus du foyer ? Avec mes remerciements, bien à vous, Monsieur XXXXX XXXXX;épouse cesser activité libéral décembre médecin généraliste bis bvd bnc euro bnc prévoir autour euro déclaration effectuer ligne centre formalité urssaf question formulaire proposer ce espace sembler demander remplir tout case revenir comment adapter taux prélévement source devoir diminuer fait diminution revenir foyer remerciement bien
1;Bonjour, Nous nous sommes pacsé en décembre 0000. Lors de notre déclaration 0000 sur les revenus de 0000, nous avons opté pour la déclaration séparé pour la première XXXXX́e. Nos revenus, essentiellement issus de nos contrat d'apprentissage, font que nous arrivons à un taux de prélèvement à la source pour le foyer de 0000%. Mais, depuis octobre 0000, nous sommes en CDI (fin de contrat d'apprentissage et professionnalisation), avec chacun, un salaire plus élevé que ce qu'on avait l'habitude de toucher lors de nos études. Nous étions non imposable car nos revenus étaient faibles en contrat d'alternance. Désormais en CDI, nous pensons être imposable lors de notre déclaration 0000 sur les revenus de 0000, qui sera commune. Ce taux de 0000% ne semble donc pas refléter notre situation actuelle. Nous ne souhaitons pas avoir la surprise de devoir payer un complément à l'administration fiscale. Pouvez-vous nous donner la procédure à suivre pour que le taux de prélèvement à la source soit adapté à nos revenus actuelle (0000) et non ceux de 0000 ? Autre question:  Dans « Gérer mon prélèvement à la source », nous n'arrivons pas à opter pour le taux individualisé. Comment faire pour opter pour un taux individualisé afin d’éviter que le niveau de salaire de l'un ne se reflète dans le taux de l'autre ? Cordialement, XXXXX XXXXX & XXXXX XXXXX;pacsé décembre lors déclaration revenir opter déclaration séparer premier revenu essentiellement issu contrat apprentissage faire arriver taux prélèvement source foyer depuis octobre cdi fin contrat apprentissage professionnalisation chacun salaire plus élevé habitude toucher lors étude non imposable revenir faible contrat alternance désormais cdi penser imposable lors déclaration revenir commun tal sembler refléter situation actuel souhaiter surprise devoir payer complément administration fiscal pouvoir donner procédure suivre taux prélèvement source adapter revenu actuel non celui autre question gérer prélèvement source arriver opter taux individualisé comment opter taux individualisé afin éviter niveau salaire refléter taux autre
1:8;"Bonjour, j'ai 0000 questions concernant le prélèvement à la source : Pour les prélèvements j'ai validé le N° compte qui correspond à mon compte personnel - Est-ce que cela signifie que tous les prélèvements (conjoint + moi) vont être faits sur ce compte? Il me semble que l'impôt est directement déduit du salaire désormais.Le taux de prélèvement calculé est de 0000.0000% pour moi et 0000.0000% pour ma conjointe. je ne comprends pas car ce taux de 0000.0000% correspond à celui estimé par votre calculateur en situation célibataire alors que celui de ma compagne est de l'ordre de 0000.0000% en situation célibataire. Il me semblait que la situation ""pacsé"" conduisait à une réduction d'impôt en cas de déclaration commune. Merci par avance pour vos réponses";question concerner prélèvement source prélèvement valider numéro compte correspondre compte personnel signifier tout prélèvement conjoint aller fait compte sembler impôt directement déduire salaire désormais taux prélèvement calculer conjoint comprendre taux correspondre celui estimer calculateur situation célibataire alors celui compagne ordre situation célibataire sembler situation pacsé conduire réduction impôt cas déclaration commun avancer réponse
8;Bonsoir ma première question le 0000 septembre 0000 j'ai fait une déclaration sur votre site pour demander un taux individualisé pour le prélèvement à la source et sur ma fiche de paye de janvier 0000 il apparaÏt un taux personnalisé ! moi et ma compagne ne payant pas d'impôt actuellement cela ne change rien à ce jour car notre taux est à 0000% mais ce n'est pas à vous de prévenir mon employeur ! ma deuxième question comme je suis pacsé et que nous comptons pour 0000 parts et qu'il va y avoir à compter du 0000er janvier 0000 un salaire pour moi de 0000 euros net et pour elle une retraite de 0000 euros net - est il plus intéressant que chacun paye de son côté et donc garder ma demande pour un taux indiviidualisé ou un taux personnalisé calculé sur l'impôt sur nos revenus si nous devons en payer par la suite ? en fonction de votre réponse je vous renverrai un mail par avance merci pour votre réponse;bonsoir premier question septembre faire déclaration site demander taux individualisé prélèvement source fiche payer janvier apparaït tal personnaliser compagne payant impôt actuellement changer rien jour taux prévenir employeur deuxième question comme pacsé compter part aller compter janvier salaire euro net retraite euro net plus intéressant chacun payer côté garder demande taux indiviidualisé taux personnaliser calculer impôt revenir devoir payer suite fonction réponse renvoyer mail avancer réponse
1;Bonjour, Sur ma fiche de paie mon taux est estimer à 0000,0000%. Or mon lieu de travail se situe à XXXXX et pour le moment je loge à XXXXX (soit à 0000km). Je recherche un logement sur XXXXX pour me rapprocher de mon lieux de travail (soit à 0000km). De ce fait je souhaiterais savoir s'il n'était pas possible de modifier ce taux en tenant compte de ma situation actuelle et des frais kilométriques que j'effectue. En vous remerciant par avance, Cordialement, Mlle XXXXX;fiche payer taux estimer or lieu travail situer moment loge kilomètre recherche logement rapprocher lieu travail kilomètre faire souhaiter savoir possible modifier taux tenir compte situation actuel frais kilométrique effectuer remercier avance mlle
8;Bonjour, Mon épouse et moi souhaitons payer séparément nos impôts suite au prélèvement à la source. Je suis TNS non salarié et je ne trouve pas sur mon espace personnel, le moyen de renseigner mon RIB (lorsque je modifie le RIB sur mon espace personnel, je modifie celui de mon épouse XXXXX XXXXX) ni le montant de mon impôt mensuel. Pourrions-nous convenir d'un RV téléphonique pour en discuter et tout régulariser pour cette XXXXX́e ? Je vous remercie par avance, XXXXX XXXXX 0000;épouse souhaiter payer séparément impôt suite prélèvement source tns non salarié trouver espace personnel moyen renseigner rib lorsque modifier rib espace personnel modifier celui épouse ni montant impôt mensuel pouvoir convenir rv téléphonique discuter tout régulariser avance
8;Bonjour je me permets de vous demandez qqs informations sur les prélèvements le taux à évolué de 0000,0000 % sur mon seul compte ,je vois 0000,0000 et 0000,0000 pour mon épouse en sus une retenue de 0000 euros pour revenus fonciers je ne comprends plus ce nouveau principe et je ne trouve pas le bilan du calcul de mon impôt sur le revenu pourriez vous me revenir sur ces points en vous remerciant par avance cordialement;permettre demander quelque information prélèvement tal évoluer seul compte voir épous sus retenir euro revenir foncier comprendre plus nouveau principe trouver bilan calcul impôt revenu pouvoir revenir point remercier avance
8;Bonjour, Je souhaiterais signaler un changement de situation, un mariage en juillet dernier. Mon taux actuel est de 0000% et celui de mon mari, 0000,0000% Avec la déclaration de mariage, le taux passe pour tous les deux à 0000,0000% jusqu'au 0000/0000/0000 et 0000,0000% à partir du 0000/0000/0000. A quoi est due cette augmentation ? Comment faire pour que le taux continue à être prélevé suivant les revenus de chacun ? Merci de votre retour cdt;souhaiter signaler changement situation mariage juillet dernier taux actuel celui mari déclaration mariage tal passer tout deux jusqu partir quoi devoir augmentation comment taux continuer prélever suivre revenu chacun retour cdt
1;Bonjour, Voilà je voulais changer mon taux de prélèvement à la source, puisqu'il est actuellement de 0000 %. Mais voilà j'ai travaillé en 0000 avec SALAIRES 0000e-- PÔLE XXXXX 0000e Mais dans mon espace personnel, je ne peux rentrer ces montants, et un message me dit il est impossible de prendre en considération ces modifications. Que puis-je faire d'autres.;voilà vouloir changer taux prélèvement source puisqu actuellement voilà travailler salaire pôle espace personnel pouvoir rentrer montant message dire impossible prendre considération modification pouvoir autre
1;Bonjour suite à ma déclaration de revenus 0000, mon taux de prélèvement à la source est passé de 0000,0000% à 0000,0000%, ce qui ne n'étonne pas puisque mes revenus ainsi que ceux de mon conjoint ont augmenté entre 0000 et 0000. Le taux issu de cette déclaration 0000 est donc de 0000,0000%. Néanmoins, j'ai souhaité procéder à une actualisation pour déclarer la situation réelle de mon foyer fiscal en 0000 en fonction de revenus et charges prévisionnels de l'un et l'autre des membres du foyer. Notre situation professionnelle étant stable je me pense en capacité d'évaluer nos salaires annuels : 0000AJ=0000€ pour déclarant 0000, 0000BJ=0000€ pour déclarant 0000. mais aussi afin de procéder à une déclaration des frais réels (0000AK et 0000BK) du fait d'importants frais kilométriques inhérents à nos trajets domicile-travail depuis le début 0000 (0000 km de trajet journalier pour le déclarant 0000 soit selon le simulateur officiel 0000 en 0000AK, et 0000 km de trajet pour le déclarant 0000, soit 0000 en 0000BK). A l'issue de cette actualisation, le taux de prélèvement à la source mis à jour passe alors de 0000,0000 à à 0000,0000%. Conscient de l'importance de la charge kilométrique déclarée mais craignant une erreur de déclaration et/ou de calcul du fait de cet important changement de taux, je me permets donc de solliciter votre aide. Cela vous parait-il cohérent de bénéficier d'une telle réduction d'impôt du fait du passage de la déduction automatique 0000% vers la déclaration aux frais réels ? ou ai-je fais une erreur? Dans l'attente de votre aide, je vous prie de recevoir, Madame, Monsieur, l'expression de mes respectueuses salutations.;suite déclaration revenir tal prélèvement source passer étonner puisque revenir ainsi celui conjoint augmenter entrer taux issu déclaration néanmoins souhaiter procéder actualisation déclarer situation réel foyer fiscal fonction revenir charge prévisionnel autre membre foyer situation professionnel stable pense capacité évaluer salaire annuel aj déclarer bj déclarer aussi afin procéder déclaration frais réel ak bk faire important frais kilométrique inhérent trajet domicil travail depuis début kilomètre trajet journalier déclarer selon simulateur officiel ak kilomètre trajet déclarer bk issue actualisation taux prélèvement source mettre jour passer alors conscient importance charge kilométrique déclarer craindre erreur déclaration calcul faire ce important changement tal permettre solliciter aide parer cohérent bénéficier tel réduction impôt faire passage déduction automatique vers déclaration frais réel faire erreur attent aide prier recevoir expression respectueux salutatier
1:8;Bonjour, D'après mon avis d'impôt 0000 (sur les revenus de 0000), il a été calculé un taux individualisé de 0000.0000%. Or ce taux a été calculé d'après les revenus de 0000. Au 0000er août 0000 j'ai liquidé ma retraite et maintenant mes revenus ont baissé de moitié (environ 0000 0000 € annuels pour le couple). Comment dois-je m'y prendre pour faire baisser mon taux individualisé ? Je suis bien allé sur mon espace particulier, mais je n'ai pas bien compris s'il fallait que je remplisse la déclaration avec les nouveaux revenus avec les revenus fonciers. Merci pour toute l'aide que vous pourrez m'apporter pour que le prélèvement à la source s'effectue avec un taux adéquat. Cordialement, XXXXX XXXXX;après avis impôt revenir calculer taux individualisé or taux calculer après revenu août liquider retraite maintenant revenir baisser moitié environ annuel couple comment devoir prendre baisser taux individualisé bien aller espace particulier bien compris falloir remplir déclaration nouveau revenu revenir foncier tout aide pouvoir apporter prélèvement source effectuer taux adéquat
8;"Bonjour XXXXXe calcul du taux individualisé est déterminé d'après la dernière déclaration de revenus, soit celle de début 0000, selon les explications fournies sur le site. Concernant notre foyer (Pacs) il se trouve que si nous avions fait des déclaration séparée l'impôt de XXXXX XXXXX aurait été de 0000 € compte tenu des charges déductibles (calcul en ligne avec le simulateur), seule XXXXX XXXXX étant imposable. Or les taux individualisés proposés ne reflètent pas du tout cette répartition puisqu'ils sont de 0000 % pour XXXXX XXXXX et de 0000 % pour XXXXX XXXXX ; n'y a t-il pas une erreur dans les calculs ou valeurs de référence ? Cordialement. XXXXX. XXXXX";xxxxxe calcul tal individualisé déterminer après dernier déclaration revenir celui début selon explication fournir site concerner foyer pacs trouver fait déclaration séparer impôt compte tenu charge déductible calcul ligne simulateur seul imposable or taux individualisé proposer refléter tout répartition puisqu erreur calcul valeur référence
